Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Strain],Term Source 2 REF,Term Source 2 Accession,Characteristics [Sex],Term Source 3 REF,Term Source 3 Accession,Characteristics [Organism Part],Term Source 4 REF,Term Source 4 Accession,Experimental Condition [Class],Experimental Condition [Mouse ID],Experimental Condition [Sample ID],Experimental Condition [Score],Experimental Condition [Acquisition date],Experimental Condition [Acquisition time],Experimental Condition [Label_1],Assay Name,Source Name,Experimental Condition [treated],Comment [Image File Path],Comment [Image File Type],Comment [Image Type],Comment [Voxel Size],Comment [Volume Size],Channels
Normal processed,T5907.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,5,573,7,09/08/2016,21:57:51,,octmos-normal,T5907,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5907.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x513,grayscale
Normal processed,T5908.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,5,573,7,09/08/2016,21:59:54,,octmos-normal,T5908,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5908.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x516,grayscale
Normal processed,T5909.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,5,573,7,09/08/2016,22:01:58,,octmos-normal,T5909,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5909.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x511,grayscale
Normal processed,T5910.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,5,573,6,09/08/2016,22:04:01,,octmos-normal,T5910,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5910.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x521,grayscale
Normal processed,T5911.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,5,573,7,09/08/2016,22:06:07,,octmos-normal,T5911,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5911.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x514,grayscale
Normal processed,T5912.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,5,573,7,09/08/2016,22:08:11,,octmos-normal,T5912,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5912.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x515,grayscale
Normal processed,T5913.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,5,573,6,09/08/2016,22:10:15,,octmos-normal,T5913,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5913.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x506,grayscale
Normal processed,T5918.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,5,574,6,09/08/2016,22:25:33,,octmos-normal,T5918,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5918.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x349,grayscale
Normal processed,T5923.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,5,575,6,09/08/2016,22:39:29,,octmos-normal,T5923,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5923.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x509,grayscale
Normal processed,T5924.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,5,575,6,09/08/2016,22:41:32,,octmos-normal,T5924,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5924.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x515,grayscale
Normal processed,T5925.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,5,575,6,09/08/2016,22:43:36,,octmos-normal,T5925,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5925.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x458,grayscale
Normal processed,T5926.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,5,575,5,09/08/2016,22:45:38,,octmos-normal,T5926,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5926.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x430,grayscale
Normal processed,T5927.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,5,575,6,09/08/2016,22:47:48,,octmos-normal,T5927,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5927.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x435,grayscale
Normal processed,T5929.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,5,575,6,09/08/2016,22:52:03,,octmos-normal,T5929,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5929.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x421,grayscale
Normal processed,T5930.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,5,575,6,09/08/2016,22:54:10,,octmos-normal,T5930,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5930.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x399,grayscale
Normal processed,T5931.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,5,575,5,09/08/2016,22:56:18,,octmos-normal,T5931,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5931.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x387,grayscale
Normal processed,T5932.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,5,576,6,09/08/2016,23:01:37,,octmos-normal,T5932,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5932.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x517,grayscale
Normal processed,T5933.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,5,576,6,09/08/2016,23:03:41,,octmos-normal,T5933,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5933.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x521,grayscale
Normal processed,T5934.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,5,576,6,09/08/2016,23:05:47,,octmos-normal,T5934,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5934.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x526,grayscale
Normal processed,T5935.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,5,576,6,09/08/2016,23:07:54,,octmos-normal,T5935,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5935.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x527,grayscale
Normal processed,T5936.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,5,576,6,09/08/2016,23:10:01,,octmos-normal,T5936,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5936.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x522,grayscale
Normal processed,T5937.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,5,576,6,09/08/2016,23:12:07,,octmos-normal,T5937,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5937.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x526,grayscale
Normal processed,T5948.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,2,577,6,16/08/2016,13:14:46,,octmos-normal,T5948,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5948.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x508,grayscale
Normal processed,T5949.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,2,577,5,16/08/2016,13:16:49,,octmos-normal,T5949,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5949.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x509,grayscale
Normal processed,T5957.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,2,578,5,16/08/2016,13:46:58,,octmos-normal,T5957,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5957.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x402,grayscale
Normal processed,T5958.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,2,578,5,16/08/2016,13:49:02,,octmos-normal,T5958,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5958.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x377,grayscale
Normal processed,T5961.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,2,578,5,16/08/2016,13:55:24,,octmos-normal,T5961,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5961.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x354,grayscale
Normal processed,T5964.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,2,578,5,16/08/2016,14:01:49,,octmos-normal,T5964,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5964.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x320,grayscale
Normal processed,T5966.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,2,578,5,16/08/2016,14:12:17,,octmos-normal,T5966,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5966.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x255,grayscale
Normal processed,T5967.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,2,579,5,16/08/2016,14:24:51,,octmos-normal,T5967,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5967.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x539,grayscale
Normal processed,T5968.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,2,579,5,16/08/2016,14:27:01,,octmos-normal,T5968,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5968.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x549,grayscale
Normal processed,T5969.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,2,579,5,16/08/2016,14:29:13,,octmos-normal,T5969,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5969.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x557,grayscale
Normal processed,T5970.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,2,579,5,16/08/2016,14:31:29,,octmos-normal,T5970,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5970.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x548,grayscale
Normal processed,T5971.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,2,579,5,16/08/2016,14:33:41,,octmos-normal,T5971,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5971.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x547,grayscale
Normal processed,T5972.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,2,579,5,16/08/2016,14:35:52,,octmos-normal,T5972,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5972.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x543,grayscale
Normal processed,T5981.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,2,580,5,16/08/2016,15:00:55,0,octmos-normal,T5981,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5981.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x421,grayscale
Normal processed,T5982.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,2,580,5,16/08/2016,15:03:02,0,octmos-normal,T5982,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5982.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x404,grayscale
Normal processed,T5998.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,2,582,5,16/08/2016,15:48:16,,octmos-normal,T5998,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5998.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x527,grayscale
Normal processed,T5999.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,2,582,5,16/08/2016,15:50:23,,octmos-normal,T5999,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T5999.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x535,grayscale
Normal processed,T6000.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,2,582,5,16/08/2016,15:52:32,,octmos-normal,T6000,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T6000.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x538,grayscale
Normal processed,T6003.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,2,582,5,16/08/2016,15:58:57,,octmos-normal,T6003,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T6003.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x529,grayscale
Normal processed,T6004.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of abdomen,UBERON,UBERON_0001416,Normal,2,582,5,16/08/2016,16:01:05,,octmos-normal,T6004,No chemical treatment. Skin was shaved and excised before imaging,ExperimentA/T6004.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x533,grayscale
SCC processed,T6010.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,2,583,6,16/08/2016,16:20:40,4,octmos-scc,T6010,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T6010.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x530,grayscale
SCC processed,T6020.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,2,584,5,16/08/2016,16:51:43,,octmos-scc,T6020,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T6020.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x530,grayscale
SCC processed,T6021.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,2,584,6,16/08/2016,16:53:51,,octmos-scc,T6021,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T6021.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x533,grayscale
SCC processed,T6022.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,2,584,6,16/08/2016,16:55:59,,octmos-scc,T6022,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T6022.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x528,grayscale
SCC processed,T6023.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,2,584,6,16/08/2016,16:59:41,,octmos-scc,T6023,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T6023.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x518,grayscale
SCC processed,T6024.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,2,584,6,16/08/2016,17:03:49,,octmos-scc,T6024,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T6024.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x520,grayscale
SCC processed,T6025.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,2,584,6,16/08/2016,17:06:16,,octmos-scc,T6025,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T6025.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x523,grayscale
SCC processed,T6026.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,2,584,5,16/08/2016,17:09:18,,octmos-scc,T6026,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T6026.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x522,grayscale
SCC processed,T6028.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,2,585,7,16/08/2016,17:16:30,6,octmos-scc,T6028,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T6028.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x518,grayscale
SCC processed,T6029.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,2,585,8,16/08/2016,17:18:35,6,octmos-scc,T6029,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T6029.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x520,grayscale
SCC processed,T6030.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,2,585,9,16/08/2016,17:20:40,5,octmos-scc,T6030,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T6030.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x523,grayscale
SCC processed,T6031.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,2,585,8,16/08/2016,17:22:46,5,octmos-scc,T6031,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T6031.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x547,grayscale
SCC processed,T6032.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,2,585,8,16/08/2016,17:24:58,6,octmos-scc,T6032,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T6032.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x541,grayscale
SCC processed,T6033.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,2,585,7,16/08/2016,17:27:12,5,octmos-scc,T6033,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T6033.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x549,grayscale
SCC processed,T6034.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,2,585,7,16/08/2016,17:29:24,6,octmos-scc,T6034,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T6034.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x543,grayscale
SCC processed,T6035.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,2,585,8,16/08/2016,17:31:35,6,octmos-scc,T6035,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T6035.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x543,grayscale
SCC processed,T6036.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,2,585,8,16/08/2016,17:33:46,6,octmos-scc,T6036,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T6036.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x539,grayscale
SCC processed,T6037.nrrd,Mus musculus,NCBITaxon,NCBITaxon_10090,FVB/NJ,EFO,EFO_0007728,female,PATO,PATO_0000383,skin of back,UBERON,UBERON_0001068,SCC,2,585,7,16/08/2016,17:38:27,6,octmos-scc,T6037,Initial DMBA solution followed by weekly TPA treatment. Skin was shaved and excised before imaging,ExperimentA/T6037.ome.tif,raw,32-bit Real,0.45x0.45x0.20,648x488x543,grayscale
